@relation Deitado


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {Leve,Moderado,Vigoroso}


@data
35.592979,0.544399,0.479614,0.064338,3.246783,7.893824,Vigoroso
22.401791,5.150961,1.289009,0.215290,13.346384,6.571591,Vigoroso
19.363249,5.031016,0.555988,-0.249091,11.036318,6.766812,Vigoroso
22.229983,5.606422,1.923867,-0.705585,6.117078,6.686700,Vigoroso
19.390075,5.543046,1.485313,-0.289065,10.488510,6.464744,Vigoroso
18.613585,5.542765,0.422061,0.172265,8.600135,6.660786,Vigoroso
18.072745,5.790447,0.509192,0.257212,6.457435,6.593584,Vigoroso
17.282381,5.093641,0.202696,-0.082835,6.252127,7.143218,Vigoroso
13.595198,5.306631,1.779292,-0.516772,12.719109,6.923679,Vigoroso
25.238799,4.555626,0.637929,0.020468,10.395025,6.653909,Vigoroso
24.711665,5.175935,0.266028,0.257870,5.406486,6.657289,Vigoroso
2.225205,5.871122,0.143103,0.982045,3.211403,7.042779,Leve
0.034329,5.880135,0.016512,1.277067,0.010946,7.754340,Leve
0.022950,6.259281,0.003823,1.207731,0.012065,7.463373,Leve
0.064480,5.723879,0.011441,1.348452,0.021258,7.852723,Leve
0.240634,6.594594,0.138129,0.873344,0.159812,7.112070,Leve
0.707140,6.633543,0.318575,0.659959,0.265468,7.342405,Leve
0.003038,6.486099,0.001162,0.816237,0.001267,7.310530,Leve
0.000392,6.465158,0.001718,0.835780,0.000490,7.324970,Leve
0.001474,6.478334,0.002318,0.817690,0.001030,7.313300,Leve
0.001483,6.475072,0.001649,0.823605,0.000779,7.309662,Leve
0.001874,6.470163,0.001674,0.828202,0.001256,7.314669,Leve
0.006072,6.483099,0.003246,0.812456,0.003243,7.310249,Leve
0.001585,6.475823,0.003132,0.820976,0.000880,7.308348,Leve
0.003256,6.465495,0.004254,0.863767,0.002177,7.326375,Leve
0.017067,6.510327,0.022859,0.716570,0.006844,7.287786,Leve
0.141043,6.337616,0.133018,0.597940,0.104894,7.494861,Leve
0.126816,5.333648,0.078952,1.305286,0.022556,8.144793,Leve
0.223088,5.839195,0.135531,0.991319,0.112082,7.805289,Leve
0.287637,6.799095,0.087555,0.858206,0.270531,6.934345,Leve
0.034072,7.451905,0.026248,1.050408,0.027887,6.236105,Leve
0.094083,7.357669,0.015835,0.945422,0.090855,6.373868,Leve
0.077455,6.465111,0.068496,0.969460,0.056652,7.300831,Leve
0.064446,6.457138,0.092438,0.429196,0.060754,7.339402,Leve
0.106747,5.689187,0.051596,1.181844,0.147899,7.876360,Leve
1.490494,5.292336,0.172164,1.314745,2.529428,7.711677,Moderado
17.122221,-1.635897,0.164176,2.706082,0.964408,8.385551,Moderado
0.199310,-7.251486,0.018135,2.547502,0.170606,6.225738,Moderado
0.052438,-6.588655,0.010619,2.787602,0.037323,6.862956,Moderado
12.031524,-1.641343,0.134063,2.558768,0.682408,8.719096,Moderado
2.028277,7.891121,0.247422,0.953802,5.941453,5.017959,Moderado
3.428510,6.560864,0.042607,0.168157,8.792899,-6.294497,Moderado
1.466472,6.616353,0.012935,0.478934,1.842537,-6.852886,Moderado
0.735022,9.219951,0.131461,0.913340,6.743082,0.849726,Moderado
0.030900,8.222416,0.015692,1.236770,0.022984,5.078712,Moderado
0.040646,8.242251,0.080607,1.193228,0.026268,5.011815,Moderado
7.432356,6.172674,0.676819,1.647962,3.424485,6.686653,Moderado
7.399216,2.107927,0.357968,2.255984,0.645237,8.898458,Moderado
0.494611,9.241853,0.326831,-0.452434,5.070055,1.871679,Moderado
15.464535,4.947993,1.495514,1.767062,4.959106,6.876945,Moderado
6.470607,2.615929,0.150868,2.634388,1.136772,8.807239,Moderado
0.713846,9.161458,0.312010,-0.026065,6.080874,1.855393,Moderado
12.477860,5.303415,1.363630,1.734857,6.099195,6.705830,Moderado
9.667515,3.305102,1.191799,2.131919,2.739239,8.224200,Moderado
0.109790,9.595890,0.062251,-0.701525,1.631634,0.746428,Moderado
28.074951,2.993104,1.245086,1.759339,4.602669,7.174413,Moderado
11.251537,2.746783,0.459563,2.209285,1.844295,8.488126,Moderado
0.113042,9.539960,0.032204,-0.074220,2.307885,1.067120,Moderado
10.507808,3.004958,0.354356,2.154030,3.907237,8.075760,Vigoroso
37.873308,4.717258,2.539588,1.078400,15.871346,4.620129,Vigoroso
9.757443,7.389516,1.376754,0.765487,20.571013,3.666673,Vigoroso
20.366616,6.295530,1.413270,1.019554,19.223085,4.218090,Vigoroso
33.788560,4.374746,2.057268,1.146846,16.457912,4.922549,Vigoroso
22.385987,4.316394,1.492539,1.468092,9.625411,6.534410,Vigoroso
22.109310,5.161617,1.397010,1.287212,18.650661,5.356510,Vigoroso
22.998007,6.328744,1.499886,0.898154,13.661982,4.339139,Vigoroso
11.868871,7.180446,1.457811,0.568200,16.124137,4.327989,Vigoroso
19.749809,5.859952,1.195953,0.503213,20.324725,4.631847,Vigoroso
20.023514,5.082984,1.857687,1.197946,18.030410,5.807934,Vigoroso
16.411726,4.320936,1.909744,1.850502,8.270056,6.888334,Vigoroso
26.201433,5.040334,1.120589,1.427531,18.236645,5.169551,Vigoroso
24.137795,6.099756,0.863172,1.157453,17.440295,4.292157,Vigoroso
15.344680,6.703014,2.270909,1.051102,15.229820,5.149200,Vigoroso
27.439695,4.085752,1.027211,1.617987,13.565778,6.047096,Vigoroso
28.105216,4.460022,0.709391,1.747321,14.319626,5.643110,Vigoroso
18.906040,5.861868,0.711696,1.963748,14.652292,5.182561,Vigoroso
28.943606,5.107513,0.823310,1.712723,19.139696,4.834527,Vigoroso
28.290933,2.920471,1.266588,1.549839,8.199693,6.896235,Vigoroso
22.701581,4.554801,1.382756,1.805420,8.181898,6.673717,Vigoroso
20.013679,5.636115,3.832868,1.182407,10.920605,6.075733,Vigoroso
23.928640,5.615412,0.638822,1.323266,12.420663,5.354280,Vigoroso
0.030767,4.070518,0.138687,0.945944,0.011826,9.132753,Leve
0.008897,3.940473,0.013930,0.636882,0.003751,9.229911,Leve
0.006644,3.982097,0.024268,0.490084,0.001951,9.218052,Leve
0.004378,3.955996,0.020532,0.495529,0.000987,9.230375,Leve
0.002200,3.881048,0.005629,0.630544,0.000575,9.256664,Leve
0.007688,4.082888,0.017210,0.314133,0.002104,9.179322,Leve
0.002467,3.888255,0.007539,0.615214,0.000672,9.255553,Leve
0.006011,3.960831,0.015673,0.497125,0.001285,9.224014,Leve
0.013765,4.003622,0.031913,0.425088,0.002799,9.207302,Leve
0.006042,3.924519,0.013000,0.556182,0.001284,9.239553,Leve
0.006195,4.038384,0.013405,0.364693,0.001500,9.191340,Leve
0.014176,3.975196,0.034266,0.461611,0.003545,9.218827,Leve
0.013663,4.017212,0.030338,0.414526,0.002871,9.196434,Leve
0.008937,3.987519,0.021219,0.433468,0.002770,9.211668,Leve
0.004389,3.921843,0.006225,0.566393,0.002032,9.237370,Leve
0.003357,4.035497,0.010381,0.352182,0.001142,9.188078,Leve
0.006155,3.934344,0.017572,0.499814,0.001412,9.235848,Leve
0.006662,3.971159,0.016618,0.450814,0.001867,9.217489,Leve
0.003875,4.019745,0.009682,0.368372,0.001380,9.194764,Leve
0.004777,3.914543,0.011015,0.532217,0.001477,9.243191,Leve
0.008409,4.003739,0.020251,0.407413,0.001873,9.202208,Leve
0.009464,4.004183,0.023612,0.401268,0.002166,9.206974,Leve
0.004480,3.929542,0.008223,0.511984,0.001191,9.237018,Leve
3.984322,5.082937,0.170716,0.906886,3.722563,8.117424,Moderado
5.518638,4.922718,0.321176,0.779265,3.502617,8.062905,Moderado
0.048068,3.635763,0.272961,-0.522606,0.034170,9.312128,Moderado
1.294994,2.179216,0.061673,0.116307,0.163904,9.788295,Moderado
2.031811,4.194829,0.078996,-0.024951,0.449624,9.019380,Moderado
1.455752,2.480082,0.162967,-0.113677,0.147958,9.594476,Moderado
1.776224,3.399086,0.057117,-0.249255,0.167565,9.344945,Moderado
0.957518,4.099413,0.073095,-0.349413,0.189644,9.098107,Moderado
2.114581,2.746807,0.302077,-0.012135,0.303602,9.517539,Moderado
1.175477,4.991839,0.103132,0.016592,0.389570,8.576581,Moderado
1.054940,5.274594,0.097472,-0.228958,0.440001,8.437215,Moderado
0.664852,3.114152,0.221603,0.921063,0.121405,9.484254,Moderado
0.564537,4.974118,0.024521,0.247471,0.165448,8.649758,Moderado
0.663288,3.405775,0.161935,0.136188,0.102715,9.415362,Moderado
0.604665,5.034748,0.032719,-0.118959,0.199452,8.612014,Moderado
0.693043,3.228440,0.100671,0.257776,0.104246,9.462660,Moderado
0.584731,4.554370,0.074730,-0.094020,0.132041,8.892328,Moderado
1.269250,3.145723,0.224527,-0.092106,0.203492,9.444609,Moderado
1.184467,5.310879,0.082351,-0.217426,0.420678,8.395033,Moderado
1.223290,1.757391,0.336946,0.640543,0.050090,9.812870,Moderado
0.664928,5.254756,0.018522,-0.260874,0.273172,8.461156,Moderado
1.259021,3.332095,0.245860,0.105673,0.228142,9.357549,Moderado
3.099621,4.025451,0.264053,-0.088069,0.561273,8.972388,Moderado
9.082075,6.654449,0.244311,0.484920,16.814646,5.291913,Vigoroso
26.598944,1.613152,0.187928,0.586720,2.887878,8.264291,Vigoroso
8.412450,5.975904,2.289990,0.323433,10.934245,6.491591,Vigoroso
33.936868,3.716247,0.215595,0.214821,9.778021,6.763174,Vigoroso
15.288699,5.901918,1.449054,0.913482,11.098348,6.296633,Vigoroso
31.117278,3.779630,1.413731,-0.106231,12.260248,6.456516,Vigoroso
29.401392,3.794012,1.721694,0.005187,9.256492,7.137326,Vigoroso
36.706704,3.042890,0.990807,-0.301904,11.119419,6.735758,Vigoroso
14.002230,5.059230,1.843367,0.512148,12.267412,7.352711,Vigoroso
42.153246,2.604610,0.850644,-0.019224,9.261226,6.558798,Vigoroso
25.526125,3.946419,1.841759,0.134122,11.975017,7.241803,Vigoroso
41.286155,2.910809,0.685643,-0.311457,12.241777,6.240628,Vigoroso
47.361199,2.131797,0.550314,-0.172502,9.270686,6.423332,Vigoroso
31.061175,3.838743,0.469103,-0.717279,12.306646,6.611660,Vigoroso
34.400541,3.473423,2.224827,-0.209399,13.240828,6.800026,Vigoroso
38.777231,2.284514,0.722879,-0.787739,5.953407,7.173826,Vigoroso
42.629956,2.369602,1.939254,0.052273,9.151459,6.958606,Vigoroso
39.500867,1.907639,1.188615,-0.716453,6.745727,7.104747,Vigoroso
36.570667,3.192269,1.058615,-0.519049,8.678110,6.826902,Vigoroso
24.535104,4.383619,2.425698,-0.139192,8.333023,7.228424,Vigoroso
44.378167,2.044625,1.107895,-0.350985,7.390326,6.743903,Vigoroso
42.917946,1.872457,1.266022,-0.452097,6.439126,7.031579,Vigoroso
43.520274,2.223321,0.994070,-0.314978,9.945827,6.576379,Vigoroso
0.004655,4.815984,0.003664,-1.171445,0.002265,8.673348,Leve
0.001931,4.828283,0.002127,-1.148771,0.001990,8.671658,Leve
0.004063,4.858774,0.003594,-1.141095,0.002832,8.655321,Leve
0.002879,4.842766,0.003378,-1.083235,0.002489,8.670766,Leve
0.001767,4.840653,0.002726,-1.064152,0.001668,8.678301,Leve
0.005574,4.815841,0.009007,-0.974775,0.005355,8.703522,Leve
0.008434,4.857596,0.005586,-1.050001,0.007123,8.671511,Leve
0.002992,4.846075,0.001662,-1.033638,0.002380,8.676681,Leve
0.002716,4.821054,0.002238,-1.042417,0.002676,8.688511,Leve
0.002215,4.818894,0.002869,-1.038285,0.002460,8.691727,Leve
0.002669,4.824035,0.002626,-1.047017,0.002440,8.688816,Leve
0.002777,4.830541,0.002416,-1.049714,0.002634,8.683913,Leve
0.003856,4.835630,0.002663,-1.046783,0.002575,8.683488,Leve
0.001663,4.800542,0.002164,-1.027927,0.001555,8.700864,Leve
0.037586,4.900790,0.011243,-1.052838,0.019818,8.633491,Leve
0.024280,4.924098,0.006592,-1.017395,0.010672,8.627788,Leve
0.003969,4.854878,0.003204,-0.990519,0.003526,8.682760,Leve
0.008600,4.877468,0.007939,-1.016841,0.006789,8.663203,Leve
0.004792,4.851310,0.003400,-1.164967,0.007584,8.648138,Leve
0.001557,4.819880,0.001358,-1.168934,0.001616,8.670789,Leve
0.006163,4.784037,0.004857,-1.085583,0.003217,8.706256,Leve
0.001752,4.736138,0.001863,-1.048493,0.001331,8.732180,Leve
0.001924,4.728102,0.001946,-1.032464,0.001504,8.742686,Leve
0.109089,4.658530,0.010255,-1.076335,0.063263,8.757403,Moderado
0.060461,5.096270,0.012004,-1.057697,0.027212,8.507139,Moderado
1.076359,5.260155,0.405973,-0.276436,0.450599,8.368322,Moderado
0.595550,5.388433,0.096448,-0.484802,0.211457,8.334169,Moderado
0.385532,5.348036,0.085401,-0.734832,0.156717,8.345952,Moderado
0.372898,5.687520,0.050786,-0.480695,0.221495,8.142211,Moderado
0.384575,4.676838,0.221731,-0.265780,0.063498,8.759774,Moderado
0.282166,5.434861,0.070406,-0.612564,0.086148,8.311776,Moderado
0.100535,5.658265,0.016561,-0.765354,0.059716,8.158553,Moderado
0.085450,5.593909,0.004686,-0.568862,0.053034,8.198752,Moderado
0.609393,5.983204,0.068821,-0.340000,0.368160,7.884857,Moderado
0.240172,4.885157,0.018938,-0.386241,0.060566,8.667292,Moderado
0.118070,5.452372,0.022921,-0.279347,0.040191,8.330930,Moderado
0.218486,4.868069,0.021230,-0.526466,0.074236,8.671986,Moderado
0.368087,5.772971,0.012442,-0.711222,0.198777,8.055028,Moderado
0.080693,5.370781,0.013063,-0.746193,0.031243,8.353745,Moderado
0.760118,5.380076,0.138280,-0.598269,0.499916,8.262554,Moderado
0.541798,6.278911,0.399157,-0.189400,0.481925,7.673839,Moderado
0.690499,5.920063,0.120897,-0.306270,0.339968,7.919151,Moderado
0.100276,5.779345,0.013843,-0.360351,0.035782,8.088646,Moderado
0.163571,5.211027,0.036284,-0.455086,0.041637,8.460381,Moderado
0.168117,5.472957,0.017509,-0.648524,0.063019,8.289384,Moderado
0.154691,5.444203,0.014755,-0.647303,0.060596,8.299876,Moderado
9.378523,4.655995,0.761719,-0.288806,2.081312,8.238777,Vigoroso
13.276638,5.180982,0.273061,-0.344014,3.627600,7.632105,Vigoroso
10.881221,5.237457,0.128903,-0.408869,2.843656,7.682688,Vigoroso
14.115308,4.985291,0.262238,-0.405981,4.699198,7.615510,Vigoroso
11.926488,5.773453,0.376822,-0.434430,4.528076,7.204223,Vigoroso
14.072610,4.487907,0.241113,-0.410414,4.049548,7.995700,Vigoroso
15.866891,6.478279,0.327244,-0.400813,13.120664,5.734137,Vigoroso
19.802336,4.999891,0.398656,-0.428093,16.238216,6.331912,Vigoroso
18.284631,4.700287,0.232124,-0.162383,6.770248,7.349589,Vigoroso
19.751875,6.053434,0.249254,-0.166608,10.548463,6.136761,Vigoroso
22.093081,4.245389,0.291297,-0.109969,5.895667,7.455920,Vigoroso
19.074497,4.081762,0.254848,-0.002277,3.435529,7.859976,Vigoroso
20.953210,5.539943,0.290681,-0.188926,6.094455,6.855198,Vigoroso
20.824442,3.116265,0.326896,-0.047368,4.856682,8.136225,Vigoroso
18.666146,6.204644,0.358253,-0.329156,6.803290,6.325950,Vigoroso
20.044514,3.759998,0.273484,-0.373639,6.040999,7.702578,Vigoroso
17.249989,5.699115,0.263469,-0.224022,5.935618,6.891311,Vigoroso
26.526489,4.141265,0.421081,0.087388,6.445388,7.269970,Vigoroso
19.293667,5.368159,0.528133,-0.148824,5.593551,7.128137,Vigoroso
25.779462,3.949588,0.519224,-0.220149,6.962102,7.360551,Vigoroso
20.422565,5.543469,0.285579,-0.337888,6.617071,6.798641,Vigoroso
19.644754,3.788202,0.245873,-0.112647,5.145702,7.799734,Vigoroso
14.000242,5.214430,0.134730,-0.166115,4.883043,7.488265,Vigoroso
