@relation Sentado


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {Leve,Moderado,Vigoroso}


@data
2.517424,1.818514,0.339888,-9.138597,5.517436,1.153677,Vigoroso
1.914930,0.750441,0.350257,-9.362291,3.586681,1.583060,Vigoroso
0.956426,3.307660,5.538305,-7.987033,0.477220,2.321930,Leve
0.004526,3.570670,0.001044,-8.687126,0.007381,2.482459,Leve
0.034201,3.599448,0.003912,-8.731184,0.044803,2.267966,Leve
0.045093,3.549709,0.004873,-8.759868,0.033904,2.209660,Leve
0.077503,3.628507,0.003159,-8.757403,0.055211,2.096124,Leve
0.070772,3.489932,0.004889,-8.795148,0.022552,2.137352,Leve
0.010538,3.648165,0.001008,-8.733473,0.009252,2.195315,Leve
0.008705,3.585059,0.001115,-8.741864,0.007368,2.243531,Leve
0.007933,3.582085,0.001394,-8.781788,0.009592,2.099954,Leve
0.006733,3.658293,0.002387,-8.664029,0.015558,2.434809,Leve
0.006319,3.708044,0.004005,-8.633060,0.033477,2.483338,Leve
0.004387,3.645759,0.001675,-8.667597,0.013818,2.425960,Leve
0.005210,3.649673,0.000792,-8.714894,0.005124,2.251914,Leve
0.004817,3.638318,0.001101,-8.726583,0.008012,2.227805,Leve
0.013164,3.642060,0.001778,-8.738549,0.014423,2.177239,Leve
0.006277,3.619540,0.001025,-8.722804,0.008762,2.272496,Leve
0.014533,3.694205,0.001954,-8.731797,0.011019,2.136801,Leve
0.009312,3.627450,0.001616,-8.752356,0.012765,2.143867,Leve
0.009159,3.628868,0.000616,-8.745612,0.029134,2.161533,Leve
0.016032,3.566844,0.002021,-8.747169,0.008404,2.249235,Leve
0.008691,3.588321,0.001089,-8.764632,0.022279,2.149078,Leve
0.010420,3.640934,0.001161,-8.748748,0.014773,2.130672,Leve
0.017928,3.563112,0.002300,-8.785781,0.003245,2.095255,Leve
0.013149,3.625492,0.001533,-8.781405,0.028129,2.059540,Leve
1.028616,4.511779,2.381859,-7.534060,0.592197,3.127297,Moderado
0.205535,5.006205,0.031063,-7.743083,0.142449,2.931536,Moderado
0.129276,5.367941,0.018419,-7.496386,0.195523,3.051856,Moderado
0.159910,5.131373,0.019235,-7.573530,0.191581,3.183450,Moderado
0.150815,4.976184,0.018432,-7.632926,0.134518,3.261912,Moderado
0.108056,5.142581,0.027814,-7.512277,0.081815,3.332259,Moderado
0.104997,5.192202,0.014379,-7.502208,0.123262,3.339231,Moderado
0.124947,5.363035,0.013401,-7.513662,0.119444,2.998526,Moderado
0.086992,5.240086,0.015508,-7.551077,0.079404,3.070259,Moderado
0.066571,5.138603,0.010845,-7.518057,0.135257,3.306512,Moderado
0.130140,5.130375,0.015846,-7.494250,0.116599,3.347869,Moderado
0.080270,5.239136,0.038096,-7.511114,0.106673,3.236003,Moderado
0.110810,5.247151,0.020459,-7.445240,0.240825,3.309538,Moderado
0.064906,5.171053,0.025067,-7.526197,0.150806,3.266982,Moderado
0.053408,5.253142,0.023443,-7.464139,0.109877,3.293895,Moderado
0.035530,5.220040,0.022112,-7.502348,0.037496,3.294656,Moderado
0.054615,5.206647,0.027928,-7.524425,0.042140,3.308116,Moderado
0.041713,5.234406,0.015128,-7.524413,0.036189,3.140324,Moderado
0.169345,5.311656,0.058829,-7.601112,0.477742,2.878932,Moderado
0.124123,5.204803,0.050536,-7.578367,0.301474,3.000677,Moderado
0.322033,5.006557,0.132164,-7.813853,0.249536,2.706316,Moderado
0.121464,4.103901,0.071517,-8.615080,0.785183,1.479808,Moderado
0.039036,4.188797,0.033853,-8.615558,0.545000,1.421405,Moderado
0.044105,4.133049,0.018752,-8.617295,0.295375,1.428775,Moderado
0.848496,3.530720,3.173819,-8.565961,1.203362,0.930476,Vigoroso
0.485563,3.298506,0.177704,-9.141391,0.571043,0.056827,Vigoroso
0.489917,3.279123,0.106179,-9.054823,1.703287,0.310983,Vigoroso
0.337963,2.912147,0.166015,-9.200941,2.568566,0.102880,Vigoroso
0.678290,3.126593,0.180446,-9.123246,2.565681,0.709059,Vigoroso
0.455746,2.975195,0.206932,-9.112073,3.242270,0.471071,Vigoroso
0.339074,3.315706,0.111055,-9.042134,1.558371,-0.345268,Vigoroso
0.270583,2.955619,0.114082,-9.158197,2.097343,0.485999,Vigoroso
0.374803,3.006495,0.117709,-9.162921,2.061331,0.395355,Vigoroso
0.189815,3.181589,0.084728,-9.050951,2.160107,-0.155576,Vigoroso
0.473706,3.566844,0.180199,-8.907111,1.441177,-0.419361,Vigoroso
0.361828,4.017494,0.162902,-8.707688,2.532701,0.337343,Vigoroso
0.275874,4.074673,0.136542,-8.742826,1.514145,0.569327,Vigoroso
0.524215,3.977356,0.187796,-8.768106,2.769867,-0.000775,Vigoroso
0.409707,3.918518,0.095920,-8.801445,1.756688,-0.190052,Vigoroso
0.368051,3.835910,0.097763,-8.864673,0.799879,0.203437,Vigoroso
0.358929,4.017611,0.150231,-8.773904,0.907851,0.242026,Vigoroso
0.333724,3.741457,0.108359,-8.886033,0.958980,-0.195362,Vigoroso
0.748385,3.726838,0.185718,-8.889264,1.755023,0.012139,Vigoroso
0.391788,3.795326,0.277117,-8.913308,1.147063,0.005258,Vigoroso
0.350428,4.006626,0.178902,-8.785453,1.113404,0.135225,Vigoroso
0.500687,3.680428,0.131338,-8.925960,0.916683,0.332231,Vigoroso
0.377661,3.656712,0.193834,-8.914571,0.466151,0.482719,Vigoroso
0.475708,3.592308,0.195388,-8.960803,1.140573,0.178033,Vigoroso
0.015140,2.204872,0.008281,-9.077405,0.028669,2.952426,Leve
0.012678,1.886044,0.006243,-9.120524,0.022692,3.035144,Leve
0.075805,1.774643,0.002266,-9.198570,0.144951,2.847387,Leve
0.005141,1.857642,0.002405,-9.141297,0.016144,2.995757,Leve
0.010064,1.859919,0.003082,-9.162845,0.020704,2.919823,Leve
0.004540,1.917684,0.002555,-9.119419,0.019511,3.029982,Leve
0.009383,1.960241,0.002449,-9.081278,0.011497,3.122931,Leve
0.008393,2.020143,0.006136,-9.095971,0.030954,3.048429,Leve
0.004872,1.975599,0.002133,-9.116785,0.018967,3.022632,Leve
0.002291,1.955781,0.001007,-9.119162,0.007141,3.016952,Leve
0.002676,1.961884,0.003615,-9.125617,0.028597,2.973364,Leve
0.004255,2.032127,0.001170,-9.080465,0.006600,3.065440,Leve
0.009389,2.008641,0.003663,-9.115571,0.038165,2.986109,Leve
0.002144,1.996525,0.000970,-9.095836,0.006388,3.049806,Leve
0.002486,1.980747,0.000796,-9.109578,0.005610,3.027229,Leve
0.002862,2.036550,0.001739,-9.070105,0.013302,3.115044,Leve
0.002435,2.000691,0.000683,-9.086881,0.006042,3.079877,Leve
0.002461,1.970240,0.001434,-9.107355,0.008713,3.044134,Leve
0.001319,1.971027,0.001455,-9.118174,0.006216,3.010014,Leve
0.004456,1.980077,0.001741,-9.116929,0.016856,2.992417,Leve
0.005104,1.990520,0.001340,-9.120735,0.006751,2.975594,Leve
0.004203,2.039555,0.001968,-9.086394,0.010884,3.053734,Leve
0.027519,2.134712,0.002416,-9.070339,0.047015,3.033266,Leve
1.109432,0.786824,0.289399,-9.055833,1.548780,3.360778,Moderado
0.657259,0.288548,0.184509,-9.512023,2.428668,1.284724,Moderado
0.684385,-0.120649,0.084107,-9.649666,1.068674,0.763633,Moderado
0.876773,0.281319,0.049378,-9.673317,0.457892,0.740144,Moderado
0.692080,0.039997,0.037180,-9.661918,0.750572,0.480882,Moderado
0.669779,-0.105204,0.065220,-9.709333,0.534238,0.290567,Moderado
0.649810,0.227736,0.067959,-9.609272,1.317683,0.392793,Moderado
0.273594,0.191105,0.022350,-9.690148,0.619298,0.536158,Moderado
0.202746,0.005892,0.046175,-9.630958,0.477903,1.118890,Moderado
0.178874,0.312537,0.014867,-9.679711,0.554132,0.941837,Moderado
0.130683,0.328100,0.016940,-9.652013,0.747351,0.928716,Moderado
0.278981,0.478864,0.022046,-9.644502,0.972764,0.783585,Moderado
0.283196,0.532040,0.020863,-9.638697,0.650031,1.100064,Moderado
0.156650,0.062249,0.032592,-9.637906,0.466884,1.414973,Moderado
0.209042,0.082432,0.026422,-9.647316,0.499556,1.216494,Moderado
0.434752,0.560361,0.046366,-9.526458,0.469544,1.897053,Moderado
0.297826,0.322936,0.020653,-9.563803,0.287951,1.814852,Moderado
0.104343,-0.043917,0.020096,-9.611335,0.265911,1.658571,Moderado
0.219417,0.045748,0.040674,-9.555752,0.223407,1.983009,Moderado
0.101596,0.319274,0.080893,-9.389683,0.919332,2.601699,Moderado
0.097215,0.355422,0.017239,-9.311614,0.095884,3.027186,Moderado
0.131932,0.415535,0.031125,-9.390998,0.144597,2.756595,Moderado
0.129542,0.529541,0.069225,-9.342386,0.637856,2.766406,Moderado
1.569944,0.166948,0.574843,-9.099331,1.744792,3.317430,Vigoroso
3.694542,0.175739,0.433797,-9.497939,2.926962,0.724551,Vigoroso
4.491544,1.072507,0.399898,-9.454894,1.953552,0.515280,Vigoroso
11.621588,-0.197921,0.477325,-9.005015,5.156559,0.930265,Vigoroso
2.733145,-0.867663,0.584656,-9.201551,8.929426,0.496985,Vigoroso
4.384889,-0.577613,0.303269,-9.298469,4.770799,0.896840,Vigoroso
6.342889,0.256250,0.338892,-9.340509,3.725337,0.145413,Vigoroso
4.585185,0.892967,0.480991,-9.222348,6.099358,0.237237,Vigoroso
5.700363,0.235923,0.414816,-9.365343,2.941596,0.260663,Vigoroso
6.443992,-0.072765,0.379154,-9.223568,4.343062,-0.619418,Vigoroso
4.756683,-0.262611,0.380531,-9.352432,4.575613,0.188931,Vigoroso
7.863720,-0.000376,0.230605,-8.972576,7.185891,0.369130,Vigoroso
8.824090,1.523651,0.363455,-9.135006,3.081975,0.909585,Vigoroso
8.142672,0.709904,0.433649,-9.086183,5.316802,0.258010,Vigoroso
9.771584,0.575195,0.444391,-9.148808,3.192097,0.324931,Vigoroso
7.894726,0.725138,0.519236,-9.153878,4.702059,0.255569,Vigoroso
2.692392,-0.042579,0.432027,-9.346095,1.900359,1.711760,Vigoroso
6.952784,0.623502,0.656111,-9.185190,7.796709,0.660095,Vigoroso
9.085609,1.253858,0.887027,-8.828196,8.744243,0.797105,Vigoroso
11.641353,0.062930,0.389681,-8.937508,5.464539,0.249772,Vigoroso
8.352099,0.190222,0.441919,-9.139043,5.086895,0.443890,Vigoroso
10.056990,0.811400,0.496677,-8.970769,5.505748,0.235312,Vigoroso
9.851292,0.766719,0.578805,-8.869105,3.554410,2.402222,Vigoroso
0.009081,1.221474,0.002020,-9.555762,0.025813,1.456513,Leve
0.000912,1.080395,0.000440,-9.606899,0.001664,1.237474,Leve
0.002113,1.091780,0.000690,-9.603191,0.008664,1.232822,Leve
0.007032,1.381853,0.000796,-9.515356,0.004436,1.633855,Leve
0.013911,1.230244,0.002585,-9.553170,0.012941,1.539120,Leve
0.038766,1.235361,0.017548,-9.552841,0.023035,1.466777,Leve
0.032712,1.422179,0.012081,-9.522632,0.016236,1.524449,Leve
0.017415,1.277377,0.002899,-9.555541,0.009844,1.417579,Leve
0.014959,1.302258,0.003170,-9.562043,0.008323,1.391665,Leve
0.039150,1.213672,0.003929,-9.548170,0.010968,1.515271,Leve
0.001696,1.138795,0.000296,-9.575610,0.001861,1.426029,Leve
0.000333,1.170647,0.000157,-9.575234,0.000368,1.400866,Leve
0.000571,1.198801,0.000262,-9.572617,0.001618,1.393066,Leve
0.001349,1.156212,0.000400,-9.588543,0.004010,1.294301,Leve
0.000217,1.240455,0.000140,-9.560071,0.000460,1.422602,Leve
0.002991,1.220785,0.000372,-9.573192,0.005302,1.380187,Leve
0.003058,1.160254,0.000474,-9.587198,0.003791,1.291289,Leve
0.016274,0.963713,0.001439,-9.642131,0.046671,0.908247,Leve
0.005841,0.949911,0.000581,-9.653163,0.015489,0.789547,Leve
0.003315,1.130392,0.000624,-9.611194,0.001861,1.087484,Leve
0.000524,1.177548,0.000314,-9.596359,0.001444,1.188111,Leve
0.001531,1.145250,0.000245,-9.613635,0.004684,1.060749,Leve
0.000267,1.162479,0.000161,-9.607439,0.000385,1.052627,Leve
0.024251,0.920499,0.015558,-9.653948,0.041301,0.933451,Moderado
0.032077,0.952844,0.036939,-9.636614,0.054989,0.959931,Moderado
0.047865,0.860011,0.027163,-9.662787,0.082589,0.633971,Moderado
0.064356,0.812151,0.041838,-9.672058,0.121831,0.833229,Moderado
0.721728,0.093773,0.153432,-9.621968,1.700685,0.887944,Moderado
0.044684,0.743658,0.021341,-9.662364,0.036086,0.953385,Moderado
0.027657,0.783491,0.013332,-9.659242,0.021275,0.924608,Moderado
0.022028,0.716899,0.011634,-9.675509,0.050536,0.838440,Moderado
0.657873,0.004859,0.097007,-9.652060,0.978889,0.216769,Moderado
0.163136,0.695539,0.025957,-9.657388,0.111129,0.884658,Moderado
0.245741,0.339930,0.032815,-9.662810,0.833591,0.366031,Moderado
0.259083,0.635825,0.015591,-9.686330,0.093103,0.552450,Moderado
0.167719,-0.718941,0.021188,-9.642366,0.812960,0.136446,Moderado
0.620768,0.353408,0.012482,-9.668960,0.067711,0.771795,Moderado
0.007182,0.797199,0.003420,-9.669312,0.007335,0.714740,Moderado
0.051415,0.825061,0.012997,-9.666120,0.029109,0.613573,Moderado
0.146814,0.346432,0.021962,-9.695907,0.264433,-0.170552,Moderado
0.484040,0.078650,0.008621,-9.670133,0.682115,0.120093,Moderado
0.608370,0.144474,0.013473,-9.655769,0.428524,-0.069549,Moderado
0.585374,-0.091074,0.008881,-9.656707,0.628951,-0.100486,Moderado
0.813802,-0.108608,0.012601,-9.617532,0.872212,-0.409854,Moderado
0.999392,-0.532898,0.009627,-9.632812,0.350262,-0.216675,Moderado
0.119998,0.528508,0.007388,-9.696517,0.107223,0.413446,Moderado
1.667719,-1.305630,0.133676,-9.424320,1.888619,-0.972429,Vigoroso
0.751823,-2.267450,0.142000,-9.070973,1.388507,-2.223932,Vigoroso
0.759287,-2.519639,0.128591,-9.083695,1.010823,-2.098025,Vigoroso
0.952776,-2.504407,0.163397,-9.101247,1.216457,-1.949958,Vigoroso
1.153931,-2.690942,0.228202,-9.112965,1.521319,-1.801590,Vigoroso
7.121652,-2.063004,1.718911,-8.320790,8.079756,-2.242663,Vigoroso
4.249306,-0.393072,3.005029,-8.506951,12.400436,-2.439293,Vigoroso
0.592348,-2.921908,0.410873,-8.362037,2.577902,-3.568486,Vigoroso
1.414554,-2.223486,0.436634,-9.044848,2.248691,-2.136731,Vigoroso
1.345302,-2.351369,0.297848,-9.300324,0.947423,-1.237395,Vigoroso
0.849746,-1.952354,0.207472,-9.463317,0.511944,-0.820296,Vigoroso
0.967209,-2.615953,0.187609,-9.225051,0.809740,-1.404942,Vigoroso
0.780633,-1.793089,0.189384,-9.469379,0.468274,-0.847140,Vigoroso
1.214951,-1.806641,0.429355,-9.433897,1.391270,-1.444278,Vigoroso
0.994119,-1.605453,0.224811,-9.471955,1.115136,-0.873578,Vigoroso
1.027524,-1.931440,0.284314,-9.427592,1.348037,-0.576298,Vigoroso
1.537004,-2.322639,0.253040,-9.391807,0.602208,-1.181179,Vigoroso
1.231177,-2.210016,0.221955,-9.339877,0.870503,-1.232966,Vigoroso
0.757212,-2.547478,0.100653,-9.189908,0.945735,-1.644418,Vigoroso
0.678225,-2.505293,0.103417,-9.268769,0.931252,-1.036139,Vigoroso
1.160184,-2.362021,0.268661,-9.367361,0.904183,-1.068401,Vigoroso
1.240355,-1.886091,0.230940,-9.412358,1.014251,-0.914468,Vigoroso
0.780473,-2.284092,0.193507,-9.333631,1.120534,-1.362770,Vigoroso
