@relation Andando


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {Leve,Moderado,Vigoroso}


@data
6.969641,-1.635310,11.445939,-9.476485,7.050959,0.190292,Vigoroso
12.450766,-1.238688,16.687219,-9.554972,9.589231,-0.193954,Vigoroso
4.841035,-1.083560,7.672082,-9.453690,7.100156,1.180295,Vigoroso
2.410394,-0.712064,7.171751,-9.508243,5.309746,1.564470,Vigoroso
0.090691,0.129357,0.164758,-9.753485,0.278318,0.405395,Leve
1.499641,-0.591462,3.817781,-9.661731,3.751703,0.445838,Leve
1.993864,-0.850341,2.705221,-9.621381,2.663468,0.545925,Leve
1.256521,-0.552145,1.957512,-9.596805,1.730074,0.108889,Leve
1.468460,-1.062475,1.188966,-9.634124,1.799219,0.565079,Leve
2.164661,-0.580031,2.637622,-9.685978,2.697844,-0.244702,Leve
2.673801,-1.058860,2.121087,-9.558539,3.106291,0.184952,Leve
1.024164,-0.651669,2.058747,-9.592440,2.711426,0.042298,Leve
1.603862,-0.772740,2.388214,-9.671166,2.244021,0.226088,Leve
1.232155,-0.732458,1.261101,-9.698217,1.874269,-0.016281,Leve
1.682452,-0.800274,2.017952,-9.569178,1.967939,0.417037,Leve
1.161775,-0.864355,2.028739,-9.672838,2.003718,0.015299,Leve
2.207316,-0.800070,1.669282,-9.650476,2.408875,0.314694,Leve
0.970802,-0.510716,1.756315,-9.676612,1.832181,-0.160599,Leve
1.902563,-1.352654,1.286772,-9.570469,2.900278,0.176655,Leve
1.119581,-0.606015,1.914282,-9.642272,1.788919,-0.230829,Leve
2.112732,-1.085536,1.099912,-9.616875,2.357172,0.354412,Leve
1.133558,-0.517711,1.618851,-9.687644,1.417510,-0.006572,Leve
1.131581,-1.044686,1.722749,-9.621363,1.747946,-0.182582,Leve
1.406715,-0.670071,1.698547,-9.658726,1.434688,0.108443,Leve
1.897738,-0.892709,1.587707,-9.555869,2.041544,0.020116,Leve
1.186672,-0.750319,1.531476,-9.630341,2.283190,0.050230,Leve
2.109712,-0.689272,1.734460,-9.603425,2.362630,0.089149,Leve
0.250296,0.823230,0.028570,-9.615161,0.178062,0.997373,Moderado
3.887354,-0.080886,3.749199,-9.798552,5.205418,-0.890432,Moderado
5.151954,0.174331,4.698016,-9.641873,6.902009,-1.077485,Moderado
5.289058,-0.212246,4.747259,-9.712151,3.455111,-0.748020,Moderado
3.820389,-0.272916,4.919166,-9.606335,5.127463,-0.963784,Moderado
5.214033,-0.191161,5.291769,-9.632695,5.558271,-1.031619,Moderado
7.510666,-0.141563,6.361756,-9.464068,6.082117,-1.291766,Moderado
5.105776,-0.170951,4.849522,-9.606570,5.469754,-1.038497,Moderado
6.164917,-0.145107,4.300847,-9.643774,6.502988,-1.398636,Moderado
8.193167,-0.115767,6.321477,-9.638540,8.628787,-1.302939,Moderado
4.669497,-0.537944,6.229734,-9.597392,3.717230,-1.082602,Moderado
7.452055,-0.316574,6.187771,-9.653257,6.480851,-1.171211,Moderado
6.619335,-0.618760,7.130428,-9.479795,7.405009,-1.122083,Moderado
4.476752,-0.556042,5.761885,-9.636803,4.646385,-1.428916,Moderado
5.066538,-0.360468,6.375412,-9.682105,7.783603,-1.381314,Moderado
7.273568,-0.230712,6.035149,-9.705577,6.333796,-0.934325,Moderado
3.685233,-0.117579,6.593831,-9.523512,6.904580,-1.247954,Moderado
6.349503,-0.425159,6.590544,-9.510098,6.809385,-1.053050,Moderado
6.969034,-0.394855,5.817241,-9.650229,8.339926,-1.225385,Moderado
6.184561,-0.525222,5.531974,-9.520825,6.918799,-1.095770,Moderado
4.414621,-0.483509,5.396089,-9.512738,4.478901,-1.082538,Moderado
5.408190,-0.406240,5.243595,-9.646027,7.352824,-1.418236,Moderado
5.488343,-0.335000,4.419305,-9.583496,6.038053,-1.526562,Moderado
1.912128,0.084900,3.568575,-9.596712,5.093463,1.093000,Vigoroso
11.367681,-0.857641,11.619975,-9.449961,9.423909,-0.043706,Vigoroso
17.479964,-1.632965,15.848961,-9.143791,28.806671,-1.305534,Vigoroso
15.042166,-1.362019,16.921772,-8.911641,20.782526,-0.930359,Vigoroso
9.848559,-1.624912,10.826723,-9.215611,16.298643,-0.352816,Vigoroso
12.261562,-1.306342,12.014558,-9.306990,9.417253,-0.578998,Vigoroso
16.808841,-1.440793,20.680144,-9.010320,36.982819,-1.132199,Vigoroso
14.613522,-1.144170,14.180736,-9.293962,16.693525,-0.480906,Vigoroso
16.355854,-1.202991,16.541535,-9.387330,21.430260,-0.766312,Vigoroso
17.742645,-1.235572,12.760686,-9.314266,18.280446,-0.162524,Vigoroso
20.599210,-1.328277,13.429293,-9.040224,31.790885,-0.660565,Vigoroso
21.861791,-1.689555,10.563889,-9.312740,16.018271,-0.457903,Vigoroso
22.349785,-1.159284,16.920843,-8.814493,45.962102,-1.082562,Vigoroso
18.442150,-1.472669,15.178874,-9.340462,18.021229,-0.550314,Vigoroso
19.253275,-1.298502,15.291270,-9.205940,20.094054,-0.623690,Vigoroso
18.970876,-1.242332,12.479172,-9.224413,12.080929,-1.014343,Vigoroso
15.096024,-1.941745,14.314196,-9.293549,22.898903,-0.702770,Vigoroso
14.807679,-0.972656,14.811974,-9.454867,13.428890,-0.276906,Vigoroso
15.678444,-1.117106,19.869125,-9.062828,25.097971,-0.648664,Vigoroso
